record_number,date,time,location,sample_duration_s,flow_CFM,laser_ok,flow_ok,temp_ok,rh_ok,temp_C,RH_pct,ch1_size_um,ch1_diff_counts,ch1_diff_ft3,ch1_diff_m3,ch1_diff_mass_ugm3,ch1_sum_m3,ch1_pm_ugm3,ch2_size_um,ch2_diff_counts,ch2_diff_ft3,ch2_diff_m3,ch2_diff_mass_ugm3,ch2_sum_m3,ch2_pm_ugm3,ch3_size_um,ch3_diff_counts,ch3_diff_ft3,ch3_diff_m3,ch3_diff_mass_ugm3,ch3_sum_m3,ch3_pm_ugm3,ch4_size_um,ch4_diff_counts,ch4_diff_ft3,ch4_diff_m3,ch4_diff_mass_ugm3,ch4_sum_m3,ch4_pm_ugm3,ch5_size_um,ch5_diff_counts,ch5_diff_ft3,ch5_diff_m3,ch5_diff_mass_ugm3,ch5_sum_m3,ch5_pm_ugm3,ch6_size_um,ch6_diff_counts,ch6_diff_ft3,ch6_diff_m3,ch6_diff_mass_ugm3,ch6_sum_m3,ch6_pm_ugm3,snapshot_time
0,,,,60.0,0.1,False,False,True,True,22.4,37,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:28:14.249393
0,,,,60.0,0.1,False,False,True,True,22.4,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:28:24.618247
0,,,,60.0,0.1,False,False,True,True,22.4,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:28:34.979688
0,,,,60.0,0.1,False,False,True,True,22.4,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:28:45.337398
0,,,,60.0,0.1,False,False,True,True,22.4,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:28:55.687987
0,,,,60.0,0.1,False,False,True,True,22.4,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:29:06.050463
0,,,,60.0,0.1,False,False,True,True,22.4,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:29:16.413622
0,,,,60.0,0.1,False,False,True,True,22.4,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:29:26.772942
0,,,,60.0,0.1,False,False,True,True,22.4,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:29:37.132880
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:29:47.502628
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:29:57.867048
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:30:08.230485
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:30:18.592724
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:30:28.957941
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:30:39.316293
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:30:49.680035
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:31:00.057002
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:31:10.417148
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:31:20.785248
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:31:31.147565
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:31:41.507041
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:31:51.864719
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:32:02.221549
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:32:12.583960
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:32:22.950545
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:32:33.309546
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:32:43.671604
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:32:54.032562
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:33:04.395571
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:33:14.752448
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:33:25.111439
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:33:35.480310
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:33:45.852685
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:33:56.215110
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:34:06.591988
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:34:16.973905
0,,,,60.0,0.1,False,False,True,True,22.5,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:34:27.342876
0,,,,60.0,0.1,False,False,True,True,22.6,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:34:37.700588
0,,,,60.0,0.1,False,False,True,True,22.6,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:34:48.064168
0,,,,60.0,0.1,False,False,True,True,22.6,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:34:58.426710
0,,,,60.0,0.1,False,False,True,True,22.6,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:35:08.781713
0,,,,60.0,0.1,False,False,True,True,22.6,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:35:19.141547
0,,,,60.0,0.1,False,False,True,True,22.6,36,0.3,8542.0,85446.0,3017526.0,0.25,4638623.0,0.0,0.5,721.0,7212.0,254698.0,0.14,1621097.0,0.25,1.0,928.0,9282.0,327823.0,2.3,1366399.0,0.39,2.5,1726.0,17265.0,609722.0,42.09,1038576.0,2.69,5.0,1012.0,10123.0,357496.0,197.419998,428854.0,44.779999,10.0,202.0,2020.0,71358.0,315.25,71358.0,242.199997,2026-06-02T14:35:29.500322
